,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
143,143.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
144,144.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
145,145.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
146,146.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
147,147.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
148,148.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
149,149.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
150,150.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
151,151.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
152,152.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
153,153.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
154,154.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
155,155.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
156,156.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
157,157.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
158,158.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
159,159.0,-8.509953275622251e-12,6.19913118977412e-12,0.0,942.8571428571105,0.0,1057.1428571428917,-2000.0,-6.199193109872728e-12,-6.192009859944374e-17,-2000.0000000000023,-1057.1428571428917,-1057.1428571428917,114.0,114.0,114.0,119.98333217576514,123.02845199383758,125.99999999999999,116.82857142857105
160,160.0,-4.62940333306348e-09,-4.095264035485066e-07,-2.4273227231493382e-12,1886.9531148379594,0.0,113.04688557619868,-2000.0,4.095288308714976e-07,2.427322927515453e-12,-2000.0000004141582,-113.04688557619868,-113.04688557619868,114.01664988179922,114.0166498805421,114.01664988054209,119.99915187433945,120.32842253791962,120.6567946299232,119.66085933900028
161,161.0,4.620543000348563e-09,7.582470646289637e-07,-1.6264868156312474e-12,1999.9999992371334,0.0,7.280051411363259e-13,-2000.0,-7.582454381421496e-07,1.6264868615899035e-12,-1999.999999237134,-7.282090504680998e-13,-7.28005128016015e-13,114.00992708517641,114.00992708750417,114.00992708750415,119.99276425449084,119.99276425449084,119.99276425449084,120.0000000077581
162,162.0,4.0460662164426564e-12,2.467801578321868e-10,-1.4495500065833043e-12,1999.99999999975,-7.638147433929152e-17,6.624007530885285e-13,-2000.0,-2.4533060804209084e-10,1.4495498265183998e-12,-1999.9999999997506,-6.623243655464323e-13,-6.624007628660346e-13,114.00991991585973,114.0099199158605,114.0099199158605,119.99275744485085,119.99275744485087,119.99275744485087,120.00000000000267
163,163.0,8.538519704107649e-12,-4.636106485222252e-07,-1.4246470935411312e-12,2000.0000004636029,-8.374965453301159e-17,7.20160659020074e-13,-2000.0,4.636120731693822e-07,1.4246472056763727e-12,-2000.0000004636036,-7.200769134201412e-13,-7.201606469283754e-13,114.00991991579237,114.00991991436912,114.00991991436912,119.99275744614964,119.99275744614964,119.99275744614964,119.99999999536426
164,164.0,-4.698314762414946e-13,-2.410640963370703e-07,-1.4672776826468252e-12,2000.0000002410652,0.0,6.873286283713965e-13,-2000.0,2.410655636145417e-07,1.4672775933708207e-12,-2000.000000241066,-6.874919735259299e-13,-6.873285795291842e-13,114.00991991581367,114.00991991507362,114.00991991507362,119.9927574455481,119.9927574455481,119.99275744554811,119.99999999758938
165,165.0,2.7347383526558217e-12,800.0000006101332,-1.6310746045772492e-12,1199.999999389865,-8.677561939310032e-17,6.941453123130599e-13,-2000.0,-800.0000006101316,1.631074630048491e-12,-1199.9999993898657,-6.940585373771235e-13,-6.941453210890533e-13,114.00123486886679,116.43144571829167,116.43144571829166,117.62772441562556,117.62772441562556,117.62772441562556,128.0000000061015
166,166.0,-1.4043328092395307e-05,2000.0000140422799,-2.0389856436231526e-14,1.047191912930627e-09,-5.934856384686024e-15,9.538151361170024e-13,-2000.0,-2000.0000140422799,2.0389454671660105e-14,-1.0481397945752424e-09,-9.478828282714991e-13,-9.538170106039463e-13,114.0141978023072,119.99682208463932,119.99682208463932,114.01419780231042,114.01419780231042,114.01419780231042,139.99999960677633
167,167.0,1.4018245857252024e-05,1999.9999859817535,-1.1912109880436538e-17,1.6292274102799099e-12,0.0,-1.0228889097075708e-12,-2000.0,-1999.9999859817535,1.1915203148628337e-17,-6.063397092086805e-13,1.0228877050487277e-12,1.0228889050839184e-12,114.01418658744012,119.99681134673106,119.99681134673106,114.01418658744012,114.01418658744012,114.01418658744012,140.00000039251086
168,168.0,8.020020864838551e-08,1999.9999999197992,-6.740406584244035e-14,1.6958386509271295e-12,-2.154352295633736e-14,-1.0518246055256514e-12,-2000.0,-1999.9999999197992,6.740406692993683e-14,-6.224705233410285e-13,1.073368131788773e-12,1.0518246066939824e-12,114.01418658775664,119.99681138768551,119.99681138768551,114.01418658775664,114.01418658775663,114.01418658775663,140.00000000224563
169,169.0,1.372682421984378e-05,1999.9999862731752,0.0,1.6427921569795797e-12,0.0,-1.0404831210657032e-12,-2000.0,-1999.9999862731752,-6.514333720710894e-16,-6.032709054526464e-13,1.0395204876739275e-12,1.0404840818878358e-12,114.0141865875581,119.99681134740797,119.99681134740797,114.0141865875581,114.0141865875581,114.0141865875581,140.0000003843511
170,170.0,-2.7834451749707972e-05,2000.0000278344512,-5.222959464526076e-15,1.6470609952699093e-12,0.0,-1.0409254431696965e-12,-2000.0,-2000.0000278344512,5.220934693664665e-15,-6.086572218455544e-13,1.0384053009833438e-12,1.0409268093562693e-12,114.01418658848928,119.99681146951602,119.99681146951602,114.01418658848928,114.01418658848928,114.01418658848927,139.99999922063537
171,171.0,2.7832334128688463e-05,1999.9999721676652,0.0,1.628957228008114e-12,0.0,-1.015457445314822e-12,-2000.0,-1999.9999721676652,-3.4522903358921515e-14,-6.235012506294879e-13,1.0054527728173358e-12,1.0154582979689883e-12,114.0141865872372,119.99681130596457,119.99681130596457,114.0141865872372,114.0141865872372,114.0141865872372,140.00000077930537
172,172.0,-2.7827175680221472e-05,2000.000027827175,0.0,1.6372334456118845e-12,0.0,-1.031197657980048e-12,-2000.0,-2000.000027827175,-6.173377442014257e-15,-6.082807868512674e-13,1.028950289441734e-12,1.031192362315119e-12,114.01418658853748,119.99681147015828,119.99681147015828,114.01418658853748,114.01418658853748,114.01418658853748,139.99999922083907
173,173.0,1.4442026047278844e-10,1999.999999999855,0.0,1.638955622677818e-12,0.0,-1.0377125189281682e-12,-2000.0,-1999.999999999855,-1.3662727806257831e-15,-6.014719972080584e-13,1.0374850796171673e-12,1.0377128379140993e-12,114.01418658785956,119.99681138773126,119.99681138773126,114.01418658785956,114.01418658785954,114.01418658785954,140.00000000000404
174,174.0,1.8601815157670565e-09,1999.9999999981392,-2.1543734019066527e-14,1.6387354094222747e-12,-7.316989038552879e-15,-1.0354948935727893e-12,-2000.0,-1999.9999999981392,2.1542819267062883e-14,-5.959208820849327e-13,1.0428112542535008e-12,1.0354935472389475e-12,114.01418658785994,119.99681138772664,119.99681138772664,114.01418658785995,114.01418658785994,114.01418658785994,140.00000000005207
175,175.0,2.78242284426633e-05,1999.9999721757708,0.0,1.652739296811373e-12,0.0,-1.0210870729850488e-12,-2000.0,-1999.9999721757708,-1.5184914445471353e-14,-6.363017751587208e-13,1.0164344261797527e-12,1.021088549723223e-12,114.01418658723779,119.99681130598509,119.99681130598509,114.01418658723779,114.01418658723779,114.01418658723779,140.0000007790784
176,176.0,5.184632098642616e-10,1999.999999999481,0.0,1.6448291359777262e-12,0.0,-1.0267343779527455e-12,-2000.0,-1999.999999999481,-9.410919025681676e-15,-6.202417052181275e-13,1.0245826581738827e-12,1.0267367018917233e-12,114.01418658786771,119.99681138773828,119.99681138773828,114.01418658786771,114.01418658786771,114.01418658786771,140.00000000001452
177,177.0,-2.7830393867576964e-05,2000.0000278303933,-2.5117300589642598e-14,1.6566171518304053e-12,-7.280560876027798e-15,-1.0422409272954948e-12,-2000.0,-2000.0000278303933,2.511972696770867e-14,-6.070925012702233e-13,1.049529750870474e-12,1.0422476760880384e-12,114.01418658848918,119.9968114695041,119.9968114695041,114.01418658848918,114.01418658848918,114.01418658848918,139.99999922074898
178,178.0,1.4127269016699496e-05,1999.9999858727303,0.0,1.6610437427069326e-12,-4.854146429528879e-18,-1.0379518662254725e-12,-2000.0,-1999.9999858727303,-2.813366904861566e-18,-6.230870210250945e-13,1.0379567174591443e-12,1.0379518660045032e-12,114.01418658743766,119.99681134641074,119.99681134641074,114.01418658743766,114.01418658743766,114.01418658743765,140.00000039556357
179,179.0,-1.412213733160278e-05,2000.0000141221367,-3.025067302064148e-15,1.6436879712388034e-12,0.0,-1.0411882416205383e-12,-2000.0,-2000.0000141221367,3.0259910479523647e-15,-6.038763239457623e-13,1.0398101272482117e-12,1.0411936232665608e-12,114.01418658817927,119.99681142922614,119.99681142922614,114.01418658817927,114.01418658817927,114.01418658817927,139.99999960458015
180,180.0,2.782843756329173e-05,1999.999972171562,-7.668720889711266e-15,1.6438790936219307e-12,-1.8078655042297617e-15,-1.0308314515069831e-12,-2000.0,-1999.999972171562,7.667976973694283e-15,-6.112419598247598e-13,1.0326339143471505e-12,1.030827908019327e-12,114.01418658675185,119.9968113069763,119.9968113069763,114.01418658675185,114.01418658675183,114.01418658675183,140.00000077919626
181,181.0,3.7229996863175074e-10,1999.999999999627,-5.48499268511923e-15,1.646027683085465e-12,-3.91319688771665e-15,-1.037164072276062e-12,-2000.0,-1999.999999999627,5.48550260503373e-15,-6.04948383053916e-13,1.0410798518949142e-12,1.037162733247123e-12,114.01418658786828,119.99681138773926,119.99681138773926,114.01418658786828,114.01418658786828,114.01418658786828,140.00000000001043
182,182.0,-1.375742741962481e-05,2000.0000137574268,-1.702345140918415e-14,1.649923648665475e-12,-9.537738753698541e-18,-1.0456324937367254e-12,-2000.0,-2000.0000137574268,1.7023447717282223e-14,-6.042816258228917e-13,1.0456420209779542e-12,1.0456324847597991e-12,114.01418658806958,119.99681142834368,119.99681142834368,114.01418658806958,114.01418658806958,114.01418658806958,139.99999961479202
183,183.0,1.3757083038988538e-05,1999.9999862429163,0.0,1.641237040503447e-12,0.0,-1.0312046117552548e-12,-2000.0,-1999.9999862429163,-5.6924169225487284e-15,-6.133323016133119e-13,1.0279045526335049e-12,1.0312038502940378e-12,114.01418658755595,119.9968113473207,119.9968113473207,114.01418658755595,114.01418658755595,114.01418658755595,140.00000038519832
184,184.0,-2.539565325393456e-09,2000.000000002539,-3.695730707203977e-14,1.6714903612102281e-12,-1.0002518925583954e-14,-1.0498201859654505e-12,-2000.0,-2000.0000000025389,3.6957689206864264e-14,-6.116634976294222e-13,1.0598240554805002e-12,1.0498215491343886e-12,114.01418658786797,119.99681138775112,119.99681138775112,114.01418658786797,114.01418658786797,114.01418658786797,139.99999999992892
185,185.0,9.042868537312287e-10,1999.999999999095,-1.5825744226987395e-14,1.650264986522595e-12,-4.286627722600284e-15,-1.0407416721900105e-12,-2000.0,-1999.999999999095,1.5822673268088807e-14,-6.052311429805002e-13,1.04503208124053e-12,1.0407465500396817e-12,114.0141865878677,119.99681138773714,119.99681138773714,114.0141865878677,114.0141865878677,114.0141865878677,140.00000000002532
186,186.0,1.1605789246305065e-10,1999.9999999998834,0.0,1.6247272114357187e-12,0.0,-1.011553632656598e-12,-2000.0,-1999.9999999998834,-3.297895270655782e-14,-6.231092031239172e-13,1.0016217666792746e-12,1.0115496631708534e-12,114.01418658786886,119.99681138774055,119.99681138774055,114.01418658786888,114.01418658786886,114.01418658786886,140.00000000000324
187,187.0,-2.7822909125833906e-05,2000.0000278229086,-1.9405684578604947e-14,1.6504941635975321e-12,-8.793247943582131e-15,-1.0420960524649182e-12,-2000.0,-2000.0000278229086,1.940920069936501e-14,-5.996054347479074e-13,1.0508897574067253e-12,1.0420952091972545e-12,114.01418658848901,119.99681146948211,119.99681146948211,114.01418658848903,114.01418658848901,114.01418658848901,139.99999922095853
188,188.0,2.7824275405066018e-05,1999.999972175724,0.0,1.6338778003133363e-12,0.0,-1.0284838764006243e-12,-2000.0,-1999.999972175724,-2.630302171529662e-14,-6.153254988872092e-13,1.0185535668894062e-12,1.0284848189371353e-12,114.01418658723836,119.99681130598549,119.99681130598549,114.01418658723836,114.01418658723836,114.01418658723836,140.00000077907973
189,189.0,-3.0629687362837554e-09,2000.0000000030623,0.0,1.634064662170353e-12,0.0,-1.0138801488660543e-12,-2000.0,-2000.0000000030623,-1.709513322446525e-14,-6.272569269549777e-13,1.0068102756167445e-12,1.0138818519432316e-12,114.01418658786835,119.99681138774933,119.99681138774933,114.01418658786835,114.01418658786835,114.01418658786835,139.99999999991425
190,190.0,-2.7827712686001593e-05,2000.000027827712,0.0,1.6317877621797228e-12,0.0,-1.0249101577383219e-12,-2000.0,-2000.000027827712,-1.80658623476647e-14,-6.105740912865087e-13,1.02121143318976e-12,1.024912589421677e-12,114.01418658848957,119.99681146949663,119.99681146949663,114.01418658848957,114.01418658848957,114.01418658848955,139.99999922082404
191,191.0,2.783258064939856e-05,1999.9999721674187,-2.1555065185362424e-14,1.6524480732378995e-12,-7.666848155196099e-15,-1.0419229770496893e-12,-2000.0,-1999.9999721674187,2.1554865321486247e-14,-6.02852837094936e-13,1.049594170913327e-12,1.0419287968176467e-12,114.01418658675117,119.99681130696356,119.99681130696356,114.01418658675117,114.01418658675117,114.01418658675117,140.00000077931227
192,192.0,3.4033392770638216e-10,1999.9999999996592,-2.197290194252453e-14,1.6505499417407226e-12,-6.1742899405220504e-15,-1.0401418350169049e-12,-2000.0,-1999.9999999996592,2.1973043578000905e-14,-6.042371464287655e-13,1.046313640568481e-12,1.0401378311594058e-12,114.01418658786828,119.99681138773934,119.99681138773934,114.01418658786828,114.01418658786828,114.01418658786828,140.00000000000952
193,193.0,-2.7829291331698397e-05,2000.0000278292907,-6.023223084175488e-15,1.6407733308539372e-12,-2.6585190042907673e-15,-1.0290267638667585e-12,-2000.0,-2000.0000278292907,6.02658731657179e-15,-6.090874332675966e-13,1.0316884280814089e-12,1.0290278841053123e-12,114.01418658800156,119.99681147050455,119.99681147050455,114.01418658800158,114.01418658800156,114.01418658800156,139.99999922077984
194,194.0,2.7827938004973407e-05,1999.9999721720615,0.0,1.6466715763214297e-12,0.0,-1.0270352069276129e-12,-2000.0,-1999.9999721720615,-7.468302880321462e-15,-6.209407987789461e-13,1.025730043577253e-12,1.0270382042267407e-12,114.01418658723827,119.99681130597473,119.99681130597473,114.01418658723827,114.01418658723827,114.01418658723827,140.00000077918224
195,195.0,-2.7827223397405842e-05,2000.0000278272228,-1.4679525936365608e-14,1.6562532659853394e-12,-6.276521296130689e-15,-1.0475356127516278e-12,-2000.0,-2000.0000278272228,1.4680187008891237e-14,-6.024399729076535e-13,1.0538125439153355e-12,1.0475371102044966e-12,114.014186588001,119.99681147050165,119.99681147050165,114.014186588001,114.014186588001,114.014186588001,139.99999922083776
196,196.0,2.7823900827200765e-05,1999.9999721760985,-1.5892668927922642e-14,1.6574040800501106e-12,-6.1729515146812244e-15,-1.0439916752388844e-12,-2000.0,-1999.9999721760985,1.5890551411726513e-14,-6.072347485952534e-13,1.0501652723368333e-12,1.0439937604520226e-12,114.01418658723837,119.9968113059866,119.9968113059866,114.01418658723837,114.01418658723837,114.01418658723837,140.0000007790692
197,197.0,5.436002203755563e-07,1999.999999456399,-3.6096846631442985e-15,1.6404699433197885e-12,-1.7995893552844615e-15,-1.0349435214670278e-12,-2000.0,-1999.999999456399,3.613442991547887e-15,-6.037306071737802e-13,1.03674090812191e-12,1.0349410644022947e-12,114.01418658777901,119.99681138668774,119.99681138668774,114.01418658777901,114.01418658777901,114.014186587779,140.00000001522082
198,198.0,-5.425991394004959e-07,2000.0000005425984,0.0,1.6416548137592198e-12,0.0,-1.0307728299363969e-12,-2000.0,-2000.0000005425986,-1.6257509678794073e-14,-6.168780763982085e-13,1.0247770202045094e-12,1.0307741167141163e-12,114.01418658788116,119.99681138933519,119.99681138933519,114.01418658788116,114.01418658788116,114.01418658788116,139.9999999848072
199,199.0,-2.782745960257238e-05,2000.000027827459,-4.796730562326074e-14,1.6688306074568913e-12,-1.7549891630792206e-14,-1.0509301817910033e-12,-2000.0,-2000.000027827459,4.7969176364955674e-14,-6.003461616721495e-13,1.068484771917346e-12,1.0509333960608324e-12,114.01418658848955,119.99681146949588,119.99681146949588,114.01418658848955,114.01418658848955,114.01418658848955,139.99999922083117
200,200.0,2.782905530626656e-05,1999.9999721709441,-1.6749588379051732e-14,1.6459255775244362e-12,-2.942083637334267e-15,-1.0301009448415074e-12,-2000.0,-1999.9999721709441,1.6749475134981135e-14,-6.128830082330339e-13,1.033043890213949e-12,1.0301004382401545e-12,114.01418658723729,119.99681130597422,119.99681130597422,114.01418658723729,114.01418658723729,114.01418658723729,140.00000077921356
201,201.0,-1.3807606917776593e-05,2000.0000138076064,-1.2194282478604835e-17,1.6447510499950994e-12,-5.054596718626089e-18,-1.0331361552692229e-12,-2000.0,-2000.0000138076064,1.2189309953973154e-17,-6.116098465625431e-13,1.033141210482459e-12,1.0331361528917743e-12,114.01418658807044,119.99681142849087,119.99681142849087,114.01418658807044,114.01418658807044,114.01418658807044,139.99999961338702
202,202.0,8.020020864838551e-08,1999.9999999197992,-6.740406584244035e-14,1.6958386509271295e-12,-2.154352295633736e-14,-1.0518246055256514e-12,-2000.0,-1999.9999999197992,6.740406692993683e-14,-6.224705233410285e-13,1.073368131788773e-12,1.0518246066939824e-12,114.01418658775664,119.99681138768551,119.99681138768551,114.01418658775664,114.01418658775663,114.01418658775663,140.00000000224563
203,203.0,1.372682421984378e-05,1999.9999862731752,0.0,1.6427921569795797e-12,0.0,-1.0404831210657032e-12,-2000.0,-1999.9999862731752,-6.514333720710894e-16,-6.032709054526464e-13,1.0395204876739275e-12,1.0404840818878358e-12,114.0141865875581,119.99681134740797,119.99681134740797,114.0141865875581,114.0141865875581,114.0141865875581,140.0000003843511
204,204.0,-2.7834451749707972e-05,2000.0000278344512,-5.222959464526076e-15,1.6470609952699093e-12,0.0,-1.0409254431696965e-12,-2000.0,-2000.0000278344512,5.220934693664665e-15,-6.086572218455544e-13,1.0384053009833438e-12,1.0409268093562693e-12,114.01418658848928,119.99681146951602,119.99681146951602,114.01418658848928,114.01418658848928,114.01418658848927,139.99999922063537
205,205.0,2.7832334128688463e-05,1999.9999721676652,0.0,1.628957228008114e-12,0.0,-1.015457445314822e-12,-2000.0,-1999.9999721676652,-3.4522903358921515e-14,-6.235012506294879e-13,1.0054527728173358e-12,1.0154582979689883e-12,114.0141865872372,119.99681130596457,119.99681130596457,114.0141865872372,114.0141865872372,114.0141865872372,140.00000077930537
206,206.0,-2.7827175680221472e-05,2000.000027827175,0.0,1.6372334456118845e-12,0.0,-1.031197657980048e-12,-2000.0,-2000.000027827175,-6.173377442014257e-15,-6.082807868512674e-13,1.028950289441734e-12,1.031192362315119e-12,114.01418658853748,119.99681147015828,119.99681147015828,114.01418658853748,114.01418658853748,114.01418658853748,139.99999922083907
207,207.0,1.4442026047278844e-10,1999.999999999855,0.0,1.638955622677818e-12,0.0,-1.0377125189281682e-12,-2000.0,-1999.999999999855,-1.3662727806257831e-15,-6.014719972080584e-13,1.0374850796171673e-12,1.0377128379140993e-12,114.01418658785956,119.99681138773126,119.99681138773126,114.01418658785956,114.01418658785954,114.01418658785954,140.00000000000404
208,208.0,1.8601815157670565e-09,1999.9999999981392,-2.1543734019066527e-14,1.6387354094222747e-12,-7.316989038552879e-15,-1.0354948935727893e-12,-2000.0,-1999.9999999981392,2.1542819267062883e-14,-5.959208820849327e-13,1.0428112542535008e-12,1.0354935472389475e-12,114.01418658785994,119.99681138772664,119.99681138772664,114.01418658785995,114.01418658785994,114.01418658785994,140.00000000005207
209,209.0,2.78242284426633e-05,1999.9999721757708,0.0,1.652739296811373e-12,0.0,-1.0210870729850488e-12,-2000.0,-1999.9999721757708,-1.5184914445471353e-14,-6.363017751587208e-13,1.0164344261797527e-12,1.021088549723223e-12,114.01418658723779,119.99681130598509,119.99681130598509,114.01418658723779,114.01418658723779,114.01418658723779,140.0000007790784
